record_id,project_id,category,amount_kpy,status,accrual_month,payment_due_month,input_timestamp,confirmed_timestamp,vendor_name
CST-01252,PRJ-0009,材料費,33362,口頭発注,2023-08,2023-09,2023-08-16T00:00:00,,協力業者M社
CST-01253,PRJ-0027,材料費,102029,確定請求,2026-05,2026-06,2026-05-17T00:00:00,2026-05-20T00:00:00,協力業者D社
CST-01254,PRJ-0098,外注費,43148,確定請求,2026-02,2026-03,2026-03-01T00:00:00,2026-03-01T00:00:00,資材メーカーC
CST-01255,PRJ-0012,労務費,34101,確定請求,2025-06,2025-07,2025-06-11T00:00:00,2025-06-15T00:00:00,協力業者G社
CST-01256,PRJ-0066,外注費,6114,現場見込み,2025-10,2025-11,2025-10-17T00:00:00,,協力業者K社
CST-01257,PRJ-0160,外注費,3577,現場見込み,2027-01,2027-02,2027-01-26T00:00:00,,資材メーカーH
CST-01258,PRJ-0016,外注費,11026,確定請求,2026-04,2026-05,2026-04-06T00:00:00,2026-04-07T00:00:00,協力業者R社
CST-01259,PRJ-0108,外注費,50936,確定請求,2024-01,2024-02,2024-02-06T00:00:00,2024-02-08T00:00:00,協力業者P社
CST-01260,PRJ-0130,労務費,27292,確定請求,2025-01,2025-02,2025-02-02T00:00:00,2025-02-05T00:00:00,協力業者F社
CST-01261,PRJ-0149,外注費,3803,確定請求,2024-06,2024-07,2024-06-15T00:00:00,2024-06-17T00:00:00,協力業者N社
CST-01262,PRJ-0153,材料費,27496,確定請求,2025-04,2025-05,2025-04-13T00:00:00,2025-04-14T00:00:00,協力業者I社
CST-01263,PRJ-0130,外注費,25276,確定請求,2025-08,2025-09,2025-09-03T00:00:00,2025-09-08T00:00:00,協力業者E社
CST-01264,PRJ-0107,労務費,47773,確定請求,2024-05,2024-06,2024-05-12T00:00:00,2024-05-17T00:00:00,資材メーカーG
CST-01265,PRJ-0167,外注費,6919,確定請求,2026-01,2026-02,2026-02-01T00:00:00,2026-02-05T00:00:00,資材メーカーF
CST-01266,PRJ-0139,外注費,85145,現場見込み,2025-04,2025-05,2025-04-17T00:00:00,,資材メーカーH
CST-01267,PRJ-0127,外注費,35155,現場見込み,2024-02,2024-03,2024-03-01T00:00:00,,協力業者E社
CST-01268,PRJ-0014,外注費,38593,現場見込み,2026-03,2026-04,2026-03-20T00:00:00,,資材メーカーF
CST-01269,PRJ-0019,労務費,7349,確定請求,2023-12,2024-01,2023-12-11T00:00:00,2023-12-12T00:00:00,協力業者N社
CST-01270,PRJ-0047,外注費,24698,確定請求,2023-10,2023-11,2023-11-08T00:00:00,2023-11-13T00:00:00,協力業者Q社
CST-01271,PRJ-0031,材料費,2664,口頭発注,2024-05,2024-06,2024-05-27T00:00:00,,資材メーカーF
CST-01272,PRJ-0194,外注費,6205,確定請求,2024-02,2024-03,2024-03-07T00:00:00,2024-03-11T00:00:00,協力業者I社
CST-01273,PRJ-0033,外注費,83796,確定請求,2023-12,2024-01,2023-12-05T00:00:00,2023-12-10T00:00:00,協力業者M社
CST-01274,PRJ-0094,外注費,1970,確定請求,2023-11,2023-12,2023-11-21T00:00:00,2023-11-23T00:00:00,協力業者B社
CST-01275,PRJ-0007,外注費,61825,確定請求,2026-03,2026-04,2026-03-07T00:00:00,2026-03-10T00:00:00,資材メーカーG
CST-01276,PRJ-0105,外注費,43104,現場見込み,2024-05,2024-06,2024-05-26T00:00:00,,協力業者I社
CST-01277,PRJ-0191,労務費,24089,確定請求,2026-12,2027-01,2026-12-28T00:00:00,2026-12-30T00:00:00,協力業者R社
CST-01278,PRJ-0186,外注費,37143,確定請求,2025-02,2025-03,2025-02-17T00:00:00,2025-02-17T00:00:00,協力業者A社
CST-01279,PRJ-0157,外注費,25391,確定請求,2025-01,2025-02,2025-01-21T00:00:00,2025-01-22T00:00:00,資材メーカーH
CST-01280,PRJ-0004,外注費,7958,確定請求,2025-04,2025-05,2025-05-03T00:00:00,2025-05-04T00:00:00,協力業者S社
CST-01281,PRJ-0087,外注費,23455,口頭発注,2024-12,2025-01,2024-12-09T00:00:00,,協力業者L社
CST-01282,PRJ-0105,労務費,36527,確定請求,2024-08,2024-09,2024-08-26T00:00:00,2024-08-26T00:00:00,協力業者P社
CST-01283,PRJ-0101,外注費,27891,現場見込み,2025-03,2025-04,2025-03-31T00:00:00,,協力業者T社
CST-01284,PRJ-0034,労務費,26541,確定請求,2025-01,2025-02,2025-01-07T00:00:00,2025-01-08T00:00:00,資材メーカーA
CST-01285,PRJ-0177,外注費,39453,確定請求,2025-06,2025-07,2025-06-14T00:00:00,2025-06-17T00:00:00,資材メーカーF
CST-01286,PRJ-0112,材料費,34238,現場見込み,2025-04,2025-05,2025-04-12T00:00:00,,協力業者S社
CST-01287,PRJ-0001,労務費,30971,現場見込み,2023-12,2024-01,2023-12-24T00:00:00,,協力業者C社
CST-01288,PRJ-0109,外注費,3282,現場見込み,2025-02,2025-03,2025-02-28T00:00:00,,協力業者H社
CST-01289,PRJ-0187,経費,19027,現場見込み,2025-10,2025-11,2025-10-19T00:00:00,,資材メーカーA
CST-01290,PRJ-0014,労務費,35100,現場見込み,2026-07,2026-08,2026-07-28T00:00:00,,協力業者I社
CST-01291,PRJ-0152,外注費,37860,現場見込み,2027-05,2027-06,2027-05-19T00:00:00,,協力業者M社
CST-01292,PRJ-0193,労務費,31869,確定請求,2025-07,2025-08,2025-07-30T00:00:00,2025-08-04T00:00:00,資材メーカーE
CST-01293,PRJ-0040,労務費,9664,現場見込み,2024-11,2024-12,2024-11-14T00:00:00,,協力業者Q社
CST-01294,PRJ-0168,外注費,90451,確定請求,2025-07,2025-08,2025-07-26T00:00:00,2025-07-26T00:00:00,協力業者F社
CST-01295,PRJ-0140,材料費,48411,確定請求,2023-10,2023-11,2023-10-22T00:00:00,2023-10-27T00:00:00,資材メーカーD
CST-01296,PRJ-0051,外注費,105132,確定請求,2025-06,2025-07,2025-06-26T00:00:00,2025-06-27T00:00:00,資材メーカーD
CST-01297,PRJ-0197,外注費,16169,現場見込み,2024-02,2024-03,2024-02-22T00:00:00,,協力業者M社
CST-01298,PRJ-0188,外注費,75884,現場見込み,2025-12,2026-01,2025-12-28T00:00:00,,協力業者C社
CST-01299,PRJ-0081,外注費,109818,確定請求,2025-11,2025-12,2025-11-11T00:00:00,2025-11-14T00:00:00,協力業者B社
CST-01300,PRJ-0048,材料費,24205,口頭発注,2024-03,2024-04,2024-03-06T00:00:00,,資材メーカーE
CST-01301,PRJ-0094,外注費,2523,確定請求,2023-09,2023-10,2023-09-27T00:00:00,2023-09-28T00:00:00,協力業者I社
CST-01302,PRJ-0170,労務費,20110,現場見込み,2025-09,2025-10,2025-09-17T00:00:00,,資材メーカーA
CST-01303,PRJ-0086,外注費,66183,確定請求,2024-03,2024-04,2024-03-08T00:00:00,2024-03-13T00:00:00,協力業者H社
CST-01304,PRJ-0045,労務費,34984,確定請求,2025-11,2025-12,2025-11-26T00:00:00,2025-11-27T00:00:00,協力業者O社
CST-01305,PRJ-0093,材料費,17773,確定請求,2024-02,2024-03,2024-03-03T00:00:00,2024-03-03T00:00:00,資材メーカーG
CST-01306,PRJ-0087,材料費,26614,現場見込み,2024-07,2024-08,2024-08-03T00:00:00,,資材メーカーB
CST-01307,PRJ-0182,外注費,58961,確定請求,2024-07,2024-08,2024-07-12T00:00:00,2024-07-15T00:00:00,資材メーカーJ
CST-01308,PRJ-0098,外注費,71676,確定請求,2026-08,2026-09,2026-08-11T00:00:00,2026-08-13T00:00:00,資材メーカーH
CST-01309,PRJ-0166,外注費,18484,確定請求,2027-06,2027-07,2027-06-30T00:00:00,2027-07-05T00:00:00,協力業者O社
CST-01310,PRJ-0040,外注費,10471,口頭発注,2024-10,2024-11,2024-10-23T00:00:00,,協力業者F社
CST-01311,PRJ-0193,外注費,39597,確定請求,2025-12,2026-01,2026-01-06T00:00:00,2026-01-09T00:00:00,協力業者O社
CST-01312,PRJ-0108,外注費,52736,現場見込み,2024-10,2024-11,2024-10-23T00:00:00,,資材メーカーA
CST-01313,PRJ-0186,外注費,50588,確定請求,2025-02,2025-03,2025-02-07T00:00:00,2025-02-10T00:00:00,資材メーカーJ
CST-01314,PRJ-0196,材料費,10478,現場見込み,2026-04,2026-05,2026-04-13T00:00:00,,協力業者H社
CST-01315,PRJ-0128,外注費,49058,現場見込み,2024-11,2024-12,2024-11-08T00:00:00,,協力業者J社
CST-01316,PRJ-0012,外注費,55052,現場見込み,2025-03,2025-04,2025-04-01T00:00:00,,協力業者I社
CST-01317,PRJ-0161,労務費,69427,現場見込み,2026-04,2026-05,2026-04-17T00:00:00,,協力業者A社
CST-01318,PRJ-0147,外注費,31075,確定請求,2025-04,2025-05,2025-04-21T00:00:00,2025-04-23T00:00:00,資材メーカーG
CST-01319,PRJ-0170,材料費,21615,現場見込み,2025-11,2025-12,2025-11-10T00:00:00,,協力業者P社
CST-01320,PRJ-0088,労務費,42618,確定請求,2024-12,2025-01,2025-01-03T00:00:00,2025-01-06T00:00:00,資材メーカーC
CST-01321,PRJ-0145,労務費,67781,確定請求,2026-02,2026-03,2026-03-01T00:00:00,2026-03-03T00:00:00,協力業者A社
CST-01322,PRJ-0042,外注費,34028,確定請求,2026-04,2026-05,2026-04-06T00:00:00,2026-04-10T00:00:00,協力業者H社
CST-01323,PRJ-0114,外注費,31247,口頭発注,2025-07,2025-08,2025-07-14T00:00:00,,協力業者G社
CST-01324,PRJ-0058,労務費,41436,確定請求,2026-03,2026-04,2026-03-17T00:00:00,2026-03-18T00:00:00,協力業者N社
CST-01325,PRJ-0040,労務費,11583,確定請求,2024-04,2024-05,2024-04-10T00:00:00,2024-04-13T00:00:00,資材メーカーC
CST-01326,PRJ-0092,労務費,104612,確定請求,2023-12,2024-01,2023-12-25T00:00:00,2023-12-28T00:00:00,協力業者I社
CST-01327,PRJ-0134,材料費,24453,確定請求,2024-05,2024-06,2024-05-28T00:00:00,2024-06-01T00:00:00,協力業者H社
CST-01328,PRJ-0133,外注費,64350,確定請求,2026-12,2027-01,2026-12-20T00:00:00,2026-12-22T00:00:00,資材メーカーB
CST-01329,PRJ-0020,外注費,19395,確定請求,2025-10,2025-11,2025-10-26T00:00:00,2025-10-29T00:00:00,資材メーカーF
CST-01330,PRJ-0062,材料費,29062,確定請求,2025-04,2025-05,2025-04-29T00:00:00,2025-04-30T00:00:00,資材メーカーH
CST-01331,PRJ-0149,外注費,2742,確定請求,2024-05,2024-06,2024-05-04T00:00:00,2024-05-09T00:00:00,協力業者J社
CST-01332,PRJ-0134,材料費,35726,現場見込み,2024-04,2024-05,2024-04-13T00:00:00,,協力業者T社
CST-01333,PRJ-0057,労務費,5529,確定請求,2025-08,2025-09,2025-08-31T00:00:00,2025-09-03T00:00:00,資材メーカーC
CST-01334,PRJ-0035,外注費,40880,確定請求,2025-01,2025-02,2025-01-09T00:00:00,2025-01-10T00:00:00,協力業者K社
CST-01335,PRJ-0077,外注費,54075,確定請求,2023-09,2023-10,2023-09-29T00:00:00,2023-09-30T00:00:00,協力業者R社
CST-01336,PRJ-0143,材料費,30084,確定請求,2023-11,2023-12,2023-11-23T00:00:00,2023-11-24T00:00:00,協力業者J社
CST-01337,PRJ-0028,労務費,22514,確定請求,2026-06,2026-07,2026-06-29T00:00:00,2026-06-30T00:00:00,協力業者O社
CST-01338,PRJ-0177,材料費,30839,確定請求,2024-08,2024-09,2024-09-01T00:00:00,2024-09-04T00:00:00,協力業者E社
CST-01339,PRJ-0168,外注費,66937,確定請求,2025-06,2025-07,2025-06-10T00:00:00,2025-06-12T00:00:00,協力業者K社
CST-01340,PRJ-0036,外注費,27694,確定請求,2025-03,2025-04,2025-03-13T00:00:00,2025-03-18T00:00:00,協力業者L社
CST-01341,PRJ-0163,労務費,64390,現場見込み,2024-04,2024-05,2024-04-09T00:00:00,,協力業者K社
CST-01342,PRJ-0159,外注費,10562,口頭発注,2024-05,2024-06,2024-05-08T00:00:00,,協力業者B社
CST-01343,PRJ-0054,外注費,41450,口頭発注,2025-02,2025-03,2025-03-02T00:00:00,,協力業者C社
CST-01344,PRJ-0113,外注費,63790,確定請求,2025-02,2025-03,2025-02-18T00:00:00,2025-02-20T00:00:00,協力業者F社
CST-01345,PRJ-0137,労務費,75306,口頭発注,2024-07,2024-08,2024-07-10T00:00:00,,資材メーカーG
CST-01346,PRJ-0063,外注費,95333,確定請求,2024-06,2024-07,2024-06-13T00:00:00,2024-06-16T00:00:00,資材メーカーE
CST-01347,PRJ-0118,外注費,9061,確定請求,2025-02,2025-03,2025-02-13T00:00:00,2025-02-18T00:00:00,協力業者O社
CST-01348,PRJ-0010,外注費,58052,確定請求,2024-05,2024-06,2024-05-19T00:00:00,2024-05-24T00:00:00,協力業者G社
CST-01349,PRJ-0160,材料費,4565,確定請求,2025-08,2025-09,2025-08-12T00:00:00,2025-08-15T00:00:00,協力業者Q社
CST-01350,PRJ-0063,外注費,132136,現場見込み,2024-10,2024-11,2024-10-29T00:00:00,,資材メーカーB
CST-01351,PRJ-0186,経費,45402,現場見込み,2025-02,2025-03,2025-02-05T00:00:00,,協力業者F社
CST-01352,PRJ-0115,外注費,67426,現場見込み,2024-07,2024-08,2024-07-28T00:00:00,,資材メーカーJ
CST-01353,PRJ-0075,材料費,44338,現場見込み,2025-09,2025-10,2025-09-26T00:00:00,,協力業者D社
CST-01354,PRJ-0124,外注費,62598,口頭発注,2024-10,2024-11,2024-10-16T00:00:00,,資材メーカーA
CST-01355,PRJ-0079,労務費,78528,現場見込み,2024-04,2024-05,2024-04-30T00:00:00,,協力業者L社
CST-01356,PRJ-0050,材料費,43993,確定請求,2024-10,2024-11,2024-10-04T00:00:00,2024-10-05T00:00:00,協力業者G社
CST-01357,PRJ-0197,材料費,25103,確定請求,2024-07,2024-08,2024-07-07T00:00:00,2024-07-08T00:00:00,協力業者K社
CST-01358,PRJ-0091,外注費,18164,口頭発注,2024-05,2024-06,2024-05-26T00:00:00,,協力業者S社
CST-01359,PRJ-0058,外注費,36597,確定請求,2025-09,2025-10,2025-09-26T00:00:00,2025-09-26T00:00:00,資材メーカーF
CST-01360,PRJ-0128,外注費,50959,確定請求,2023-09,2023-10,2023-09-28T00:00:00,2023-10-03T00:00:00,協力業者S社
CST-01361,PRJ-0190,労務費,54030,確定請求,2024-10,2024-11,2024-10-12T00:00:00,2024-10-13T00:00:00,協力業者L社
CST-01362,PRJ-0004,材料費,8370,現場見込み,2024-09,2024-10,2024-09-23T00:00:00,,協力業者P社
CST-01363,PRJ-0184,材料費,33030,確定請求,2025-12,2026-01,2026-01-03T00:00:00,2026-01-08T00:00:00,協力業者T社
CST-01364,PRJ-0069,外注費,61019,現場見込み,2024-06,2024-07,2024-06-18T00:00:00,,協力業者B社
CST-01365,PRJ-0053,外注費,138615,現場見込み,2025-10,2025-11,2025-10-27T00:00:00,,協力業者E社
CST-01366,PRJ-0139,材料費,47644,確定請求,2024-05,2024-06,2024-05-20T00:00:00,2024-05-21T00:00:00,協力業者E社
CST-01367,PRJ-0017,外注費,71566,確定請求,2025-10,2025-11,2025-10-17T00:00:00,2025-10-20T00:00:00,協力業者R社
CST-01368,PRJ-0096,材料費,67909,口頭発注,2026-03,2026-04,2026-03-13T00:00:00,,協力業者A社
CST-01369,PRJ-0106,労務費,12533,確定請求,2026-11,2026-12,2026-11-30T00:00:00,2026-12-02T00:00:00,資材メーカーD
CST-01370,PRJ-0199,外注費,45439,確定請求,2025-01,2025-02,2025-02-07T00:00:00,2025-02-11T00:00:00,協力業者P社
CST-01371,PRJ-0030,労務費,84769,確定請求,2024-10,2024-11,2024-10-18T00:00:00,2024-10-19T00:00:00,協力業者R社
CST-01372,PRJ-0033,労務費,47273,口頭発注,2024-04,2024-05,2024-04-23T00:00:00,,協力業者F社
CST-01373,PRJ-0015,材料費,46135,現場見込み,2024-01,2024-02,2024-02-08T00:00:00,,協力業者K社
CST-01374,PRJ-0111,材料費,79905,確定請求,2024-03,2024-04,2024-03-27T00:00:00,2024-03-31T00:00:00,資材メーカーH
CST-01375,PRJ-0088,外注費,40022,確定請求,2025-05,2025-06,2025-06-09T00:00:00,2025-06-10T00:00:00,協力業者C社
CST-01376,PRJ-0007,経費,51156,確定請求,2026-02,2026-03,2026-02-25T00:00:00,2026-03-01T00:00:00,協力業者J社
CST-01377,PRJ-0176,外注費,69928,確定請求,2025-03,2025-04,2025-03-19T00:00:00,2025-03-24T00:00:00,協力業者O社
CST-01378,PRJ-0091,外注費,15681,現場見込み,2024-09,2024-10,2024-09-22T00:00:00,,協力業者M社
CST-01379,PRJ-0158,労務費,33778,現場見込み,2025-04,2025-05,2025-04-17T00:00:00,,協力業者T社
CST-01380,PRJ-0093,外注費,16932,確定請求,2024-04,2024-05,2024-04-23T00:00:00,2024-04-28T00:00:00,協力業者H社
CST-01381,PRJ-0055,材料費,24265,確定請求,2023-06,2023-07,2023-06-21T00:00:00,2023-06-24T00:00:00,資材メーカーB
CST-01382,PRJ-0188,経費,65668,確定請求,2026-03,2026-04,2026-04-04T00:00:00,2026-04-08T00:00:00,協力業者Q社
CST-01383,PRJ-0156,材料費,41112,確定請求,2025-01,2025-02,2025-01-07T00:00:00,2025-01-09T00:00:00,協力業者T社
CST-01384,PRJ-0016,経費,14999,確定請求,2026-11,2026-12,2026-11-21T00:00:00,2026-11-21T00:00:00,資材メーカーA
CST-01385,PRJ-0175,外注費,78015,確定請求,2024-11,2024-12,2024-11-15T00:00:00,2024-11-15T00:00:00,協力業者Q社
CST-01386,PRJ-0021,外注費,38158,確定請求,2025-05,2025-06,2025-05-05T00:00:00,2025-05-06T00:00:00,協力業者F社
CST-01387,PRJ-0155,材料費,39758,確定請求,2023-11,2023-12,2023-11-24T00:00:00,2023-11-24T00:00:00,協力業者P社
CST-01388,PRJ-0136,労務費,51366,現場見込み,2024-11,2024-12,2024-11-26T00:00:00,,協力業者S社
CST-01389,PRJ-0009,外注費,60709,現場見込み,2023-11,2023-12,2023-11-10T00:00:00,,協力業者P社
CST-01390,PRJ-0180,労務費,19159,現場見込み,2027-04,2027-05,2027-04-10T00:00:00,,協力業者I社
CST-01391,PRJ-0078,材料費,52382,確定請求,2025-06,2025-07,2025-07-06T00:00:00,2025-07-11T00:00:00,協力業者H社
CST-01392,PRJ-0013,材料費,30774,確定請求,2024-03,2024-04,2024-03-18T00:00:00,2024-03-23T00:00:00,協力業者A社
CST-01393,PRJ-0042,外注費,35599,現場見込み,2026-03,2026-04,2026-03-11T00:00:00,,資材メーカーJ
CST-01394,PRJ-0051,外注費,100422,確定請求,2025-10,2025-11,2025-10-14T00:00:00,2025-10-16T00:00:00,資材メーカーF
CST-01395,PRJ-0038,外注費,164963,現場見込み,2023-12,2024-01,2024-01-06T00:00:00,,資材メーカーG
CST-01396,PRJ-0007,外注費,89446,口頭発注,2026-08,2026-09,2026-08-16T00:00:00,,資材メーカーC
CST-01397,PRJ-0075,材料費,28835,確定請求,2026-02,2026-03,2026-02-28T00:00:00,2026-03-04T00:00:00,協力業者T社
CST-01398,PRJ-0134,材料費,41281,確定請求,2023-12,2024-01,2023-12-23T00:00:00,2023-12-25T00:00:00,資材メーカーD
CST-01399,PRJ-0053,材料費,60911,確定請求,2024-03,2024-04,2024-03-25T00:00:00,2024-03-25T00:00:00,協力業者G社
CST-01400,PRJ-0005,外注費,58699,確定請求,2024-06,2024-07,2024-06-29T00:00:00,2024-07-03T00:00:00,資材メーカーD
CST-01401,PRJ-0026,外注費,7991,口頭発注,2026-05,2026-06,2026-05-27T00:00:00,,協力業者G社
CST-01402,PRJ-0115,外注費,81886,確定請求,2024-05,2024-06,2024-05-28T00:00:00,2024-06-01T00:00:00,資材メーカーB
CST-01403,PRJ-0167,材料費,8286,口頭発注,2025-12,2026-01,2025-12-21T00:00:00,,協力業者R社
CST-01404,PRJ-0047,労務費,22915,現場見込み,2023-09,2023-10,2023-09-07T00:00:00,,資材メーカーD
CST-01405,PRJ-0111,外注費,56339,現場見込み,2024-06,2024-07,2024-06-18T00:00:00,,資材メーカーB
CST-01406,PRJ-0045,材料費,62605,現場見込み,2026-12,2027-01,2026-12-21T00:00:00,,協力業者N社
CST-01407,PRJ-0165,材料費,31426,確定請求,2024-04,2024-05,2024-04-05T00:00:00,2024-04-09T00:00:00,資材メーカーF
CST-01408,PRJ-0107,外注費,58288,確定請求,2024-11,2024-12,2024-11-09T00:00:00,2024-11-14T00:00:00,協力業者Q社
CST-01409,PRJ-0036,労務費,22029,現場見込み,2024-03,2024-04,2024-03-31T00:00:00,,協力業者R社
CST-01410,PRJ-0010,経費,44355,確定請求,2024-12,2025-01,2024-12-12T00:00:00,2024-12-14T00:00:00,資材メーカーJ
CST-01411,PRJ-0018,外注費,16115,確定請求,2024-10,2024-11,2024-10-14T00:00:00,2024-10-17T00:00:00,資材メーカーH
CST-01412,PRJ-0113,材料費,77246,確定請求,2025-01,2025-02,2025-01-31T00:00:00,2025-02-04T00:00:00,資材メーカーG
CST-01413,PRJ-0007,外注費,92304,確定請求,2025-11,2025-12,2025-11-14T00:00:00,2025-11-15T00:00:00,協力業者S社
CST-01414,PRJ-0004,外注費,7932,確定請求,2025-01,2025-02,2025-01-20T00:00:00,2025-01-25T00:00:00,資材メーカーE
CST-01415,PRJ-0147,外注費,32051,確定請求,2024-12,2025-01,2024-12-10T00:00:00,2024-12-13T00:00:00,協力業者L社
CST-01416,PRJ-0031,外注費,2476,現場見込み,2024-06,2024-07,2024-07-01T00:00:00,,協力業者A社
CST-01417,PRJ-0142,外注費,67780,確定請求,2023-08,2023-09,2023-08-13T00:00:00,2023-08-17T00:00:00,協力業者T社
CST-01418,PRJ-0133,材料費,64917,確定請求,2025-05,2025-06,2025-05-27T00:00:00,2025-05-27T00:00:00,資材メーカーI
CST-01419,PRJ-0153,外注費,47603,確定請求,2025-02,2025-03,2025-02-16T00:00:00,2025-02-18T00:00:00,協力業者H社
CST-01420,PRJ-0137,外注費,33051,現場見込み,2024-01,2024-02,2024-01-12T00:00:00,,資材メーカーE
CST-01421,PRJ-0099,外注費,46829,確定請求,2026-05,2026-06,2026-05-14T00:00:00,2026-05-18T00:00:00,協力業者R社
CST-01422,PRJ-0200,材料費,51297,確定請求,2024-09,2024-10,2024-09-16T00:00:00,2024-09-19T00:00:00,協力業者D社
CST-01423,PRJ-0029,労務費,9103,確定請求,2024-09,2024-10,2024-09-18T00:00:00,2024-09-20T00:00:00,協力業者E社
CST-01424,PRJ-0126,労務費,60845,現場見込み,2025-10,2025-11,2025-10-25T00:00:00,,資材メーカーI
CST-01425,PRJ-0088,外注費,51915,現場見込み,2025-08,2025-09,2025-09-04T00:00:00,,協力業者H社
CST-01426,PRJ-0136,材料費,68202,確定請求,2025-12,2026-01,2025-12-25T00:00:00,2025-12-29T00:00:00,協力業者J社
CST-01427,PRJ-0139,外注費,49950,現場見込み,2025-03,2025-04,2025-03-12T00:00:00,,協力業者S社
CST-01428,PRJ-0156,経費,45245,確定請求,2025-10,2025-11,2025-11-01T00:00:00,2025-11-04T00:00:00,協力業者C社
